LHNo,filename,extension,size_bytes,size_human,width_px,height_px,megapixels,md5,sha256,Subject,Date,Tags,Description,url
77-1799,lh-77-1799.jpg,jpg,138593,135.3 KB,1242,858,1.07,828e28dd5d5fa739cd3b692c60b451cd,f02d1e24d3f07d5747000a2207ff006155ef66a523d303a53d9b7ab22772fb08,NULL,NULL,corning ny; downtown street; wooden utility poles; brick buildings; early 20th century; black and white photograph; parade or procession,"A black and white photograph showing a street procession or parade in downtown Corning, NY, with crowds of people lining a dirt road flanked by brick industrial buildings, wooden utility poles, and hills visible in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1799.jpg
77-1800,lh-77-1800.jpg,jpg,201537,196.8 KB,1266,864,1.09,35f44e948b5dfb6ecd22fcb5e2fecb75,e5ce74010bf2d8612ce58a18dc24458716ed5649896beca8719350fdb5d5b4fc,NULL,NULL,military formation; uniformed soldiers; institutional building; early 20th century; black and white photograph,"A black and white photograph showing a large group of uniformed soldiers or cadets standing in formation on a grassy field in front of a Victorian-era institutional building with distinctive towers and a cross visible in the background, with spectators gathered to observe the assembly.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1800.jpg
77-1801,lh-77-1801.jpg,jpg,120891,118.1 KB,1170,774,0.91,a39a5d77367753d0eb7f134899a2df5c,f0d36245fb3cef2d700f9892b6739f88d580550c9b1bd7102af7432eea133647,NULL,NULL,river; industrial equipment; derrick; barge; black and white photograph; early 20th century,"A black and white photograph showing a tall derrick crane mounted on a barge in a river, with industrial buildings and forested hills visible in the background, likely documenting river-based industrial or construction operations in the Corning, NY area.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1801.jpg
77-1802,lh-77-1802.jpg,jpg,157820,154.1 KB,1308,864,1.13,d5f197091afec6841547304870f0cbbc,8815c320d3db1f40ffdbbc5c004ed53276d7a40aa1dc99828a7da7ed498f1d08,NULL,NULL,industrial site; concrete structure; bare trees; black and white photograph; early 20th century,"A black and white photograph showing an industrial landscape with a concrete dam or water control structure surrounded by fencing, bare trees, and gravel piles, with factory buildings and smokestacks visible in the background, likely documenting Corning's industrial infrastructure.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1802.jpg
77-1803,lh-77-1803.jpg,jpg,117024,114.3 KB,1134,738,0.84,67eb6c0837c7234ee6bacac7c6ae8c7c,dc78dea605e71794ec50e6e656f5e0f25e573c51add692a2d4735ad0b3dac0b4,NULL,NULL,parade; downtown street; early 1900s; marching band; brick buildings,"A black and white photograph showing a large parade procession down a downtown street in Corning, NY, with marching band members in uniform, spectators lining both sides of the street wearing period clothing and hats, brick commercial buildings flanking the street, and what appears to be early 20th-century architecture.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1803.jpg
77-1804,lh-77-1804.jpg,jpg,124586,121.7 KB,1236,726,0.9,78ac8a404a113bc91f588c546fcdc931,0271fc79c834ec82c7c3f046cbbdcafe41182b2c5eeb47ac5f68b0b3f349aef2,NULL,NULL,parade; downtown street; early 20th century; large crowd; black and white photograph,"A large parade or public gathering fills a downtown Corning street lined with brick buildings and utility poles, with crowds of people lining both sides of the street and a banner-carrying group visible in the center of the procession.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1804.jpg
77-1805,lh-77-1805.jpg,jpg,116918,114.2 KB,1182,750,0.89,7a483143a8baa71cde6ef9d76d8af03b,75965d56f4b54a861b2fcb056183843a67265fb35db431d829591a6afd95b451,NULL,NULL,parade; horse-drawn carriages; downtown street; brick buildings; early 20th century,"A black and white photograph showing a large crowd gathered along a downtown street lined with brick buildings, with horse-drawn carriages and wagons moving through the center, appearing to document a parade or public procession in Corning, NY.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1805.jpg
77-1806,lh-77-1806.jpg,jpg,136423,133.2 KB,1134,876,0.99,ef295d7b5d5ef487d6fdf28e25b333aa,e873409b7c6d6c6c1fc91390838ab7f8efae74de9ece4366179d14aa74737f52,NULL,NULL,downtown street; brick buildings; utility poles; early 20th century; black and white photograph,"A black and white photograph showing a downtown street scene in Corning, NY with brick commercial buildings, wooden utility poles with multiple crossarms, horse-drawn wagons, pedestrians, and hills visible in the background, likely from the early 1900s.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1806.jpg
77-1807,lh-77-1807.jpg,jpg,155999,152.3 KB,1320,864,1.14,61af4c8e919133261b2981143c8bf942,a00992f9c4fd06c348b35a8b7ab90e768bc367259ca0149562d73706c8948f01,NULL,NULL,early aircraft; seaplane; water landing; vintage aviation; black and white photograph,"A black and white photograph showing an early seaplane with multiple crew members aboard, floating on water with its distinctive fabric-covered wings and struts visible, representing early 20th-century aviation technology.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1807.jpg
77-1808,lh-77-1808.jpg,jpg,191046,186.6 KB,858,1284,1.1,ef179ccbc18e3d4c8b56a84fd006234f,c5d8affc271c06b07928dfdedfe74166169c687175904a6277aea3ce46f58e7d,NULL,NULL,rock formation; natural landscape; black and white photograph; geological feature; outdoor scenery,A black and white photograph showing a distinctive rock outcropping or natural stone formation surrounded by vegetation and foliage in what appears to be a natural outdoor setting.,https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1808.jpg
77-1809,lh-77-1809.jpg,jpg,160934,157.2 KB,1283,851,1.09,9ccc7e27a44e2d9307c39de5765fa405,6a2b0fc05afddcea9ee27dcc388e44808e9579ba8f1cb75c214169639f6907ab,NULL,NULL,industrial smokestacks; riverfront; steamboat; early 20th century; black and white photograph,"A black and white photograph showing industrial smokestacks on the left bank of a river with a steamboat moored in the water and a town with hills visible across the river, likely depicting industrial activity along the Chemung River in Corning, NY.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1809.jpg
77-1810,lh-77-1810.jpg,jpg,225697,220.4 KB,1188,869,1.03,29e39cffc4c8cbd693794653dcf94bf9,46bed4b29c45725d0807cd751b5637a120777c83fd6d4e8cee375a650d717cc3,NULL,NULL,bridge construction; steel arch bridge; industrial railway; early 20th century; black and white photograph,"A black and white photograph showing the skeletal steel framework of a large arch bridge under construction, with a steam locomotive and railway cars positioned beneath it on a rocky riverbed or construction site.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1810.jpg
77-1811,lh-77-1811.jpg,jpg,183230,178.9 KB,1271,930,1.18,fdf5e9140d3d92b150e87671a3a34a6d,e5ee50a7e1ae96d0f19224964e5e8c94cd43bbc2e364cc69ed2a8b483dd23d99,NULL,NULL,industrial facility; river; manufacturing plant; black and white photograph; early 20th century,"A black and white photograph showing a large industrial manufacturing complex with multiple smokestacks situated along a river, with construction or industrial equipment visible in the foreground and hills visible in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1811.jpg
77-1812,lh-77-1812.jpg,jpg,121961,119.1 KB,1188,744,0.88,c5c0237efa1ef4f698b5a05963741fd5,1048061fc046271b32bf816e33e74a26aea132eb8159643dfd7cb5be943c0345,NULL,NULL,parade; uniformed personnel; downtown street; early 20th century; black and white photograph,"A large parade or procession moves down a main street in Corning, NY, featuring uniformed military or civic personnel marching in formation while crowds of spectators line both sides of the street lined with brick buildings and utility poles.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1812.jpg
77-1813,lh-77-1813.jpg,jpg,131362,128.3 KB,1295,863,1.12,e50351763288fe1fe95374d9284a15af,ac062a9c4cec7826949947de53f9711c01d967196ae9a20a09c66b1a4e61a7bd,NULL,NULL,downtown street; parade or procession; bunting decorations; early 20th century; black and white photograph,"A crowded downtown street scene in Corning, NY showing a parade or public gathering with numerous pedestrians, bunting-decorated buildings, and what appears to be a large illuminated balloon or light fixture suspended above the street.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1813.jpg
77-1814,lh-77-1814.jpg,jpg,105706,103.2 KB,1128,702,0.79,c546ea229822bd791b6f99d3a1bdfa0a,13dfe97f1192a8162e00ee8b55bf7bdf0dcd1494f2d80d257eb0850e49f28c0f,NULL,NULL,parade; downtown street; brick buildings; early 20th century; black and white photograph,"A large parade or procession moves down a downtown Corning street lined with brick commercial buildings and spectators, with participants in white clothing marching down the center of the unpaved road.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1814.jpg
77-1815,lh-77-1815.jpg,jpg,136939,133.7 KB,1152,888,1.02,a8614a70b75a2d17083b877445c9d56f,fbad7108b7bb7131c35619f6dbeb0050ab46467c0a6fd78c3cdca5be792693ea,NULL,NULL,parade; downtown corning; black and white photograph; early 1900s; decorated street,"A large parade or public procession moves down a downtown Corning street lined with brick buildings and spectators, with decorative black and white bunting strung overhead and what appears to be uniformed marchers or military personnel in formation.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1815.jpg
77-1816,lh-77-1816.jpg,jpg,184718,180.4 KB,1314,858,1.13,18c35cf23d75e6e3259f5502bf8423d3,32d0d8745339fb71fda8dfbf1b8c392a99e4557e189ca24f36618d02f6a8c2c1,NULL,NULL,horse-drawn sleighs; winter street scene; Victorian buildings; community gathering; black and white photograph,"A black and white photograph showing a winter street scene in what appears to be early 20th century Corning, NY, with multiple horse-drawn sleighs and people gathered on a snowy street lined with Victorian-era buildings and bare trees.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1816.jpg
77-1818,lh-77-1818.jpg,jpg,170100,166.1 KB,858,1314,1.13,02c7cded8e64a8c62583fddb134985c8,110fb823720d52102c13f8739828fcaf4a247cb739f6a271a3dd92a2a67f1b99,NULL,NULL,rock formation; railroad tracks; winter landscape; bare trees; black and white photograph,"A black and white photograph showing a tall, dark rock outcropping or cliff face adjacent to railroad tracks in a snowy, wooded landscape, likely documenting a geological or railroad infrastructure feature in the Corning, NY area.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1818.jpg
77-1819,lh-77-1819.jpg,jpg,129241,126.2 KB,1326,852,1.13,e08e8d84ab02b0369790c44ea491bad5,ea5c11aee8f885256e29d74b9b83ffce27b6f783dd52802a8ff412ad6d00e114,NULL,NULL,vintage automobiles; state police; 1940s-1950s; law enforcement; black and white photograph,"A black and white photograph showing a State Police officer examining a damaged automobile at what appears to be an accident scene or impound lot, with residential buildings visible in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1819.jpg
77-1820,lh-77-1820.jpg,jpg,133728,130.6 KB,1320,864,1.14,fd9a486d02d8c7a022feeed5e5cdb9e5,a70b8dd05e63175474a28e043d6a8771014835fc144a4d483ff60cb1bb14e619,NULL,NULL,group portrait; men in suits; black and white photograph; 1940s; formal gathering,"A black and white group photograph of approximately thirty men in formal business attire arranged in multiple rows, likely from the 1940s era, with no visible identifying text or captions.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1820.jpg
77-1821,lh-77-1821.jpg,jpg,141665,138.3 KB,852,1320,1.12,956788a908d0079f023f4683523967d0,97005c097a6c5b426f67f12fdbbdd86df3102b54b11895f156d761fdf9fcb577,NULL,NULL,black and white photograph; film strip; architectural details; birdhouse; wooden structures,A two-frame film strip negative showing architectural or structural details including what appears to be a birdhouse with an entrance hole and wooden framework or scaffolding elements.,https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1821.jpg
77-1822,lh-77-1822.jpg,jpg,173863,169.8 KB,1313,869,1.14,0b96e23fb6049763866fdfc19b080e32,aed6bb9d6182846f0e1898ffb7f5fd6ce2e4feddb6d9c27689963654da1bef2b,NULL,NULL,vintage automobile; agricultural equipment; rural landscape; black and white photograph; 1930s-1940s era,"A black and white photograph showing an early automobile with dual rear wheels and large cylindrical tanks mounted on its bed, parked next to a wooden-framed agricultural structure or barn in a rural setting with hills visible in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1822.jpg
77-1823,lh-77-1823.jpg,jpg,205970,201.1 KB,1308,863,1.13,797004fc450d8c7691d6c66f64c3f2b5,3b8fa64c5d01cd66a9a48245e39724276886a959fd4f4db4303289fa806a7f9e,NULL,NULL,house fire; firefighters; ladder; residential building; black and white photograph,"Firefighters battle a house fire on the roof of a residential structure in Corning, NY, with multiple personnel positioned on ladders and the roof while others stand below, captured in this black and white archival photograph.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1823.jpg
77-1824,lh-77-1824.jpg,jpg,135480,132.3 KB,1314,672,0.88,39e230ec8ce9bf04d96bfd8ff478aa3f,fa443c80302f719f30970dec6601850b9ad5c09141d115de321e48e812f6a099,NULL,NULL,industrial facility; vintage trucks; mid-20th century; black and white photograph; workers,"A black and white photograph showing workers operating industrial trucks and equipment at what appears to be a manufacturing or processing facility in Corning, NY, with large buildings and utility poles visible in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1824.jpg
